tweet_id,timestamp,source,text,rating_out_of_10,name,favorite_count,retweet_count,jpg_url,img_num,prediction1_breed,p1_confidence,prediction2_breed,p2_confidence,prediction3_breed,p3_confidence,stage_dog
765371061932261376,2016-10-20 01:03:11,Twitter for iPhone,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10 https://t.co/w2qDmoTIZ5,11,Louie,7141,2189,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,golden_retriever,0.829456,Labrador_retriever,0.08937089999999999,kuvasz,0.0170275,pupper
765222098633691136,2016-10-19 15:37:03,Twitter for iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,10,Gromit,11745,3428,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,dalmatian,0.556595,whippet,0.151047,American_Staffordshire_terrier,0.0964355,
764857477905154048,2016-10-19 01:29:35,Twitter for iPhone,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,12,Aubie,6515,1794,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese_mountain_dog,0.7920590000000001,Appenzeller,0.155034,EntleBucher,0.038373800000000007,
764259802650378240,2016-10-18 16:11:17,Twitter for iPhone,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,10,Kota,6077,1518,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,German_shepherd,0.973677,malinois,0.025949700000000003,kelpie,0.000191568,
763837565564780549,2016-10-18 00:41:57,Twitter for iPhone,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,11,Alfie,12713,4198,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,malamute,0.375098,jean,0.0693617,keeshond,0.0505276,
763103485927849985,2016-10-17 17:32:13,Twitter for iPhone,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,10,Belle,7427,2315,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,2,seat_belt,0.685821,ice_bear,0.0815972,chow,0.0390848,
762699858130116608,2016-10-17 15:31:05,Twitter for iPhone,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,11,Leela,12252,3656,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1,kelpie,0.519047,German_shepherd,0.296069,dingo,0.0610053,
762471784394268675,2016-10-17 00:20:47,Twitter for iPhone,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,12,Glenn,11310,6479,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,1,Samoyed,0.540276,standard_poodle,0.279802,toy_poodle,0.102058,
762464539388485633,2016-10-16 18:11:26,Twitter for iPhone,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx,12,Buddy,10394,4217,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,4,chow,0.999953,Tibetan_mastiff,2.33591e-05,dhole,3.01033e-06,
762316489655476224,2016-10-15 21:01:17,Twitter for iPhone,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,11,Scout,4836,1131,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,1,African_grey,0.270468,Madagascar_cat,0.0761865,television,0.0333058,
762035686371364864,2016-10-15 16:01:13,Twitter for iPhone,This left me speechless. 14/10 heckin heroic af https://t.co/3td8P3o0mB,14,,32178,15696,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,1,home_theater,0.06315180000000001,cash_machine,0.0466921,theater_curtain,0.0462768,
761976711479193600,2016-10-15 02:04:45,Twitter for iPhone,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,12,Shelby,5453,2032,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3,Labrador_retriever,0.475552,Chesapeake_Bay_retriever,0.082898,Staffordshire_bullterrier,0.048464,
761750502866649088,2016-10-14 16:13:10,Twitter for iPhone,"RT @dog_rates: ""Tristan do not speak to me with that kind of tone or I will take away the Xbox."" 10/10 https://t.co/VGPH0TfESw",10,,0,3961,https://pbs.twimg.com/media/CYLDikFWEAAIy1y.jpg,1,golden_retriever,0.586937,Labrador_retriever,0.39826,kuvasz,0.00540969,
761745352076779520,2016-10-14 00:47:00,Twitter for iPhone,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10 https://t.co/obH5vMbm1j,11,,4307,872,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,1,paddle,0.393118,canoe,0.17808800000000002,lakeside,0.0997126,
761672994376806400,2016-10-13 23:23:56,Twitter for iPhone,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.co/EY8kEFuzK7,10,,49948,29379,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,1,gondola,0.318851,sea_lion,0.306525,pool_table,0.111565,
761599872357261312,2016-10-13 20:28:35,Twitter for iPhone,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",11,Sephie,4161,1199,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1,Gordon_setter,0.240427,Saluki,0.224269,Doberman,0.12972999999999998,
761371037149827077,2016-10-13 15:54:28,Twitter for iPhone,RT @dog_rates: Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,13,,0,18225,https://pbs.twimg.com/tweet_video_thumb/CeBym7oXEAEWbEg.jpg,1,brown_bear,0.7132930000000001,Indian_elephant,0.172844,water_buffalo,0.0389022,
761334018830917632,2016-10-13 00:29:39,Twitter for iPhone,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,10,Bruce,5235,1462,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1,Norwegian_elkhound,0.8229360000000001,malinois,0.08615249999999999,German_shepherd,0.06333290000000001,
761292947749015552,2016-10-12 19:24:27,Twitter for iPhone,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,11,Bonaparte,4520,1093,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1,standard_poodle,0.6608930000000001,Samoyed,0.314886,miniature_poodle,0.00883383,
761227390836215808,2016-10-12 15:55:59,Twitter for iPhone,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,10,Albert,5363,1581,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,1,cougar,0.306512,French_bulldog,0.280802,boxer,0.054523400000000014,
761004547850530816,2016-10-12 03:50:17,Twitter for iPhone,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,11,Bo,11425,3505,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,golden_retriever,0.735163,Sussex_spaniel,0.064897,Labrador_retriever,0.0477037,
760893934457552897,2016-10-12 02:53:11,Twitter for iPhone,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,11,Wishes,3845,986,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1,Blenheim_spaniel,0.113992,cocker_spaniel,0.10578,borzoi,0.0739345,doggo
760656994973933572,2016-10-11 19:39:28,Twitter for iPhone,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,11,Rose,6632,1927,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,1,golden_retriever,0.760546,Labrador_retriever,0.232079,redbone,0.00287417,
760641137271070720,2016-10-11 16:00:24,Twitter for iPhone,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af https://t.co/8Kmuj6SFbC,12,Theo,5012,1313,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,1,axolotl,0.132695,killer_whale,0.131113,sea_lion,0.06965199999999999,
760539183865880579,2016-10-11 00:34:48,Twitter for iPhone,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,12,Atlas,7623,3656,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,1,Samoyed,0.988013,malamute,0.00451824,West_Highland_white_terrier,0.00118925,
760290219849637889,2016-10-10 17:32:08,Twitter Web Client,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv,13,Rocco,27036,11598,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,1,Old_English_sheepdog,0.3022,Lhasa,0.258803,briard,0.1792,
760190180481531904,2016-10-09 23:44:41,Twitter for iPhone,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 https://t.co/h6s9Rch0gZ,10,Sadie,5733,1819,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,1,balloon,0.917525,confectionery,0.0493291,maraca,0.017647799999999998,
759923798737051648,2016-10-09 17:31:53,Twitter for iPhone,We only rate dogs... this is a Taiwanese Guide Walrus. Im getting real heckin tired of this. Please send dogs. 10/10 https://t.co/49hkNAsubi,10,,14781,5699,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,1,Labrador_retriever,0.324579,seat_belt,0.109168,pug,0.102466,
759846353224826880,2016-10-08 18:41:19,Twitter for iPhone,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,11,Kirby,6780,1995,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1,Sussex_spaniel,0.355395,vizsla,0.141094,otterhound,0.0921982,
759793422261743616,2016-10-07 22:15:26,Twitter for iPhone,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",12,Maggie,6008,1933,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2,golden_retriever,0.985876,Labrador_retriever,0.00194777,kuvasz,0.00175174,doggo
759557299618865152,2016-10-07 16:33:21,Twitter for iPhone,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,10,Emma,4740,1196,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,2,golden_retriever,0.763333,Chesapeake_Bay_retriever,0.194251,Labrador_retriever,0.0122254,
759447681597108224,2016-10-07 00:06:50,Twitter for iPhone,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,11,Oakley,8555,2472,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,1,kuvasz,0.223148,Bedlington_terrier,0.220731,teddy,0.181303,
759197388317847553,2016-10-06 15:49:14,Twitter for iPhone,This is Luna. She's just heckin precious af I have nothing else to say. 12/10 https://t.co/gQH2mmKIJW,12,Luna,6119,1962,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,1,kuvasz,0.5113409999999999,golden_retriever,0.07689910000000001,white_wolf,0.06326939999999999,
759159934323924993,2016-10-06 01:23:05,Twitter for iPhone,"RT @dog_rates: AT DAWN...
WE RIDE

11/10 https://t.co/QnfO7HEQGA",11,,0,1163,https://pbs.twimg.com/media/CU1zsMSUAAAS0qW.jpg,1,Irish_terrier,0.254856,briard,0.227716,soft-coated_wheaten_terrier,0.223263,
759047813560868866,2016-10-05 15:47:27,Twitter for iPhone,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,11,Spencer,6541,2038,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,1,Labrador_retriever,0.778546,bathing_cap,0.154254,golden_retriever,0.0249716,
758854675097526272,2016-10-05 00:40:09,Twitter for iPhone,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 https://t.co/4UrfOZhztW",11,Lilli,3577,906,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,4,barrow,0.974047,Old_English_sheepdog,0.0237914,komondor,0.0012463,
758828659922702336,2016-10-04 19:42:03,Twitter for iPhone,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,13,,11289,3866,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,1,Chesapeake_Bay_retriever,0.480048,vizsla,0.264522,Weimaraner,0.12184,doggo
758740312047005698,2016-10-04 16:46:14,Twitter for iPhone,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,12,Boston,5777,1622,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,1,Chesapeake_Bay_retriever,0.848514,Labrador_retriever,0.110054,curly-coated_retriever,0.0252014,
758474966123810816,2016-10-04 15:55:06,Twitter for iPhone,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,11,Brandonald,3834,1009,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,1,Pembroke,0.546145,Cardigan,0.2442,German_shepherd,0.100429,
758405701903519748,2016-10-03 15:42:44,Twitter for iPhone,This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh,10,Odie,5239,1922,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg,4,Chesapeake_Bay_retriever,0.702954,laptop,0.0922775,notebook,0.0327268,
758355060040593408,2016-10-03 01:00:34,Twitter for iPhone,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,11,Corey,3425,1088,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,1,Pembroke,0.987643,Cardigan,0.0121121,Siamese_cat,0.000117477,
757741869644341248,2016-10-02 15:10:30,Twitter for iPhone,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo,10,Leonard,6916,3274,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg,1,skunk,0.609715,Old_English_sheepdog,0.128899,Siberian_husky,0.0190761,
757729163776290825,2016-10-01 19:47:08,Twitter for iPhone,RT @dog_rates: This is Chompsky. He lives up to his name. 11/10 https://t.co/Xl37lQEWd0,11,Chompsky,0,8009,https://pbs.twimg.com/media/CWyD2HGUYAQ1Xa7.jpg,2,cash_machine,0.802333,schipperke,0.0455186,German_shepherd,0.0233535,
757725642876129280,2016-10-01 00:58:26,Twitter for iPhone,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,11,Beckham,4574,1223,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,2,seat_belt,0.425176,Labrador_retriever,0.128128,Siamese_cat,0.0912411,
757611664640446465,2016-09-30 20:33:43,Twitter for iPhone,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,12,Cooper,4591,1114,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,1,bluetick,0.829259,beagle,0.145358,Walker_hound,0.0195953,
757597904299253760,2016-09-30 01:08:10,Twitter for iPhone,RT @jon_hill987: @dog_rates There is a cunningly disguised pupper here mate! 11/10 at least. https://t.co/7boff8zojZ,11,,0,301,https://pbs.twimg.com/media/CoOGZjiWAAEMKGx.jpg,1,doormat,0.8361059999999999,wallet,0.0566269,purse,0.0513335,pupper
757400162377592832,2016-09-29 16:03:01,Twitter for iPhone,She walks herself up and down the train to be petted by all the passengers. 13/10 I can't handle this https://t.co/gwKCspY8N2,13,,15253,6907,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg,1,seat_belt,0.523926,golden_retriever,0.0878003,Tibetan_mastiff,0.07512669999999999,
757393109802180609,2016-09-29 01:42:20,Twitter for iPhone,Here's a doggo completely oblivious to the double rainbow behind him. 10/10 someone tell him https://t.co/OfvRoD6ndV,10,,5858,1749,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,2,Labrador_retriever,0.787125,Chesapeake_Bay_retriever,0.112676,Rottweiler,0.0480386,doggo
756998049151549440,2016-09-28 16:07:23,Twitter for iPhone,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,11,Oliver,6331,1998,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,4,golden_retriever,0.678555,Labrador_retriever,0.072632,Border_terrier,0.049033,
756939218950160384,2016-09-28 00:46:20,Twitter for iPhone,This is Jax. He is a majestic mountain pupper. Thinks flat ground is for the weak. 12/10 would totally hike with https://t.co/KGdeHuFJnH,12,Jax,6695,2022,https://pbs.twimg.com/media/CoEwMXeWEAAaIz5.jpg,1,golden_retriever,0.790371,cocker_spaniel,0.130268,Labrador_retriever,0.0646287,pupper
756651752796094464,2016-09-27 19:54:58,Twitter for iPhone,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,11,Gert,5103,1313,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,1,Pembroke,0.294808,kelpie,0.282301,Cardigan,0.112601,
756526248105566208,2016-09-27 16:06:28,Twitter for iPhone,All hail sky doggo. 13/10 would jump super high to pet https://t.co/CsLRpqdeTF,13,,10484,3612,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg,1,geyser,0.991273,volcano,0.00467251,fountain,0.00123403,doggo
756303284449767430,2016-09-27 02:53:48,Twitter for iPhone,Pwease accept dis rose on behalf of dog. 11/10 https://t.co/az5BVcIV5I,11,,3959,1100,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,1,golden_retriever,0.981652,cocker_spaniel,0.006790300000000001,Labrador_retriever,0.00432451,
756288534030475264,2016-09-26 23:04:13,Twitter for iPhone,Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone https://t.co/hfddJ0OiNR,12,,44248,17845,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg,3,conch,0.925621,French_bulldog,0.032492200000000006,tiger_cat,0.00667908,
756275833623502848,2016-09-26 19:56:24,Twitter for iPhone,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,10,,6454,1543,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,1,Airedale,0.602957,Irish_terrier,0.0869808,bloodhound,0.08627649999999999,puppo
755955933503782912,2016-09-26 18:38:05,Twitter for iPhone,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,12,,7381,2901,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,1,Pekinese,0.596882,Maltese_dog,0.176478,Great_Pyrenees,0.0267753,pupper
755206590534418437,2016-09-26 17:29:48,Twitter for iPhone,This is one of the most inspirational stories I've ever come across. I have no words. 14/10 for both doggo and owner https://t.co/I5ld3eKD5k,14,one,16551,5402,https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg,1,web_site,0.906673,printer,0.00860027,carton,0.00453319,doggo
755110668769038337,2016-09-25 23:47:39,Twitter for iPhone,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,13,Watson,21349,11171,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,1,Labrador_retriever,0.708974,golden_retriever,0.114314,Great_Pyrenees,0.0658134,
754874841593970688,2016-09-25 17:10:10,Twitter for iPhone,RT @dog_rates: This is Rubio. He has too much skin. 11/10 https://t.co/NLOHmlENag,11,Rubio,0,7969,https://pbs.twimg.com/media/CWza7kpWcAAdYLc.jpg,1,pug,0.27220500000000003,bull_mastiff,0.25153000000000003,bath_towel,0.116806,
754856583969079297,2016-09-25 16:00:13,Twitter for iPhone,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,11,Winnie,6943,2544,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,2,golden_retriever,0.8723850000000001,Labrador_retriever,0.0999631,cocker_spaniel,0.00605083,
754747087846248448,2016-09-25 00:06:08,Twitter for iPhone,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU,12,Keith,2603,525,https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg,1,rotisserie,0.4714930000000001,cash_machine,0.250837,sliding_door,0.117872,
754482103782404096,2016-09-23 17:50:56,Twitter for iPhone,This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II,10,Milo,5328,1967,https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg,1,tub,0.596796,bathtub,0.381098,shower_curtain,0.017628799999999997,
754449512966619136,2016-09-23 01:04:56,Twitter for iPhone,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,11,Dex,3780,736,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,1,beagle,0.858513,basset,0.0760119,English_foxhound,0.016245600000000002,
754120377874386944,2016-09-23 01:00:13,Twitter for iPhone,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",10,,7930,2368,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,1,chow,0.168909,Norfolk_terrier,0.129114,Pomeranian,0.120822,
753655901052166144,2016-09-22 20:33:42,Twitter for iPhone,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",10,,5870,2181,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,1,miniature_pinscher,0.456092,toy_terrier,0.153126,Italian_greyhound,0.144147,
753420520834629632,2016-09-22 16:13:51,Twitter for iPhone,Here we are witnessing an isolated squad of bouncing doggos. Unbelievably rare for this time of year. 11/10 for all https://t.co/CCdlwiTwQf,11,,7958,3592,https://pbs.twimg.com/ext_tw_video_thumb/753420390836346880/pu/img/ZHLvYxSHYuQK3uXi.jpg,1,balloon,0.267961,lakeside,0.0857637,rapeseed,0.0408089,
753398408988139520,2016-09-22 01:54:34,Twitter for iPhone,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,12,Scout,5793,1916,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,1,whippet,0.163794,Italian_greyhound,0.157192,English_foxhound,0.142995,
753294487569522689,2016-09-22 00:13:04,Twitter for iPhone,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,11,Ace,3395,1050,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg,1,chow,0.194773,monitor,0.102305,Siberian_husky,0.0868547,
753026973505581056,2016-09-21 17:42:10,Twitter for iPhone,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,10,Tayzie,3935,973,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,3,Pembroke,0.868511,Cardigan,0.103708,Shetland_sheepdog,0.0181416,
752917284578922496,2016-09-21 16:00:17,Twitter for iPhone,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,11,Grizzie,6964,1587,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,1,German_shepherd,0.609283,malinois,0.35246,kelpie,0.016105200000000004,
752682090207055872,2016-09-21 01:39:11,Twitter for iPhone,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,10,,6032,1602,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,2,German_shepherd,0.299966,Eskimo_dog,0.278355,Siberian_husky,0.17852,doggo
752660715232722944,2016-09-21 00:53:04,Twitter for iPhone,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr",10,,4400,1567,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,2,goose,0.339324,English_setter,0.0505118,basset,0.049093300000000006,doggo
752519690950500352,2016-09-21 00:00:35,Twitter for iPhone,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,11,,7410,3456,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg,3,swing,0.999984,Labrador_retriever,1.00288e-05,Eskimo_dog,1.43447e-06,puppo
752309394570878976,2016-09-20 01:12:28,Twitter for iPhone,RT @dog_rates: Everyone needs to watch this. 13/10 https://t.co/Bb3xnpsWBC,13,,0,16328,https://pbs.twimg.com/ext_tw_video_thumb/675354114423808004/pu/img/qL1R_nGLqa6lmkOx.jpg,1,upright,0.303415,golden_retriever,0.181351,Brittany_spaniel,0.16208399999999998,
752173152931807232,2016-09-20 00:24:34,Twitter for iPhone,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,12,Brody,5996,1851,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,1,Labrador_retriever,0.527659,German_shepherd,0.174765,Chihuahua,0.0455254,
751937170840121344,2016-09-19 19:31:59,Twitter for iPhone,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,11,Ruby,5213,1341,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,1,Lakeland_terrier,0.4241680000000001,teddy,0.260562,golden_retriever,0.127432,
751830394383790080,2016-09-19 15:00:20,Twitter for iPhone,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,12,Tucker,5838,1959,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,1,chow,0.703569,Pomeranian,0.0766367,Siamese_cat,0.0459591,
751598357617971201,2016-09-19 01:42:24,Twitter for iPhone,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,13,Toby,7962,3056,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,1,toy_poodle,0.757756,miniature_poodle,0.0351495,Scottish_deerhound,0.027698200000000003,
751538714308972544,2016-09-18 21:33:11,Twitter for iPhone,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,10,Max,5063,1269,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,2,Labrador_retriever,0.516257,golden_retriever,0.210839,dingo,0.162022,
